 Fe1 Fe3 O4    124.83353215420136        2.0061457488623575        1.8992058342937987        3.4618200150721932     
 Fe1 Fe3 O4    48.149984530665492        2.0061457488623575        4.4611364497755055        3.4618200150721909     
 Fe1 Fe3 O4    48.149984530665570        2.0061457488623575        4.4611364497755073        3.4618200150721954     
 Fe1 Fe3 O4    72.686245613738549        2.0061457488623575        3.4807899593842619        3.4618200150721927     
 Fe1 Fe3 O4    72.686245613738564        2.0061457488623575        3.4807899593842615        3.4618200150721927     
 Fe1 Fe3 O4    17.005704071107228        2.0061457488623575        5.3301645719293029        3.4618200150721932     
 Fe1 Fe3 O4    124.83353215420135        2.0061457488623575        1.8992058342937992        3.4618200150721932     
 Fe1 Fe3 O4    124.83353215420135        2.0061457488623580        1.8992058342937987        3.4618200150721932     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623575        1.8992058342937983        3.4618200150721923     
 Fe1 Fe3 O4    72.686245613738578        2.0061457488623575        3.4807899593842615        3.4618200150721932     
 Fe1 Fe3 O4    72.686245613738549        2.0061457488623575        3.4807899593842611        3.4618200150721918     
 Fe1 Fe3 O4    72.686245613738578        2.0061457488623575        3.4807899593842619        3.4618200150721936     
 Fe1 Fe3 O4    72.686245613738549        2.0061457488623575        3.4807899593842619        3.4618200150721927     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623580        1.8992058342937987        3.4618200150721927     
 Fe1 Fe3 O4    48.149984530665542        2.0061457488623580        4.4611364497755055        3.4618200150721932     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623575        1.8992058342937990        3.4618200150721927     
 Fe1 Fe3 O4    48.149984530665492        2.0061457488623575        4.4611364497755055        3.4618200150721909     
 Fe1 Fe3 O4    72.686245613738592        2.0061457488623580        3.4807899593842637        3.4618200150721954     
 Fe1 Fe3 O4    124.83353215420136        2.0061457488623575        1.8992058342937990        3.4618200150721932     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623566        1.8992058342937994        3.4618200150721918     
 Fe1 Fe3 O4    124.83353215420135        2.0061457488623580        1.8992058342937994        3.4618200150721936     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623575        1.8992058342937994        3.4618200150721927     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623580        1.8992058342937987        3.4618200150721927     
 Fe1 Fe3 O4    124.83353215420134        2.0061457488623575        1.8992058342937983        3.4618200150721918     
 Fe1 Fe5 O4    54.649238492914598        2.0061457488623575        3.7513552269281085        3.0641092136442234     
 Fe1 Fe5 O4    26.541717373319539        2.0061457488623575        4.7247595283249586        3.0641092136442216     
 Fe1 Fe5 O4    26.541717373319624        2.0061457488623575        4.7247595283249595        3.0641092136442243     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623575        2.1221261689961710        3.0641092136442225     
 Fe1 Fe5 O4    58.953556172678972        2.0061457488623575        3.5712891284569803        3.0641092136442225     
 Fe1 Fe5 O4    95.801841203487001        2.0061457488623575        2.1221261689961715        3.0641092136442225     
 Fe1 Fe5 O4    54.649238492914598        2.0061457488623575        3.7513552269281085        3.0641092136442234     
 Fe1 Fe5 O4    54.649238492914598        2.0061457488623575        3.7513552269281085        3.0641092136442234     
 Fe1 Fe5 O4    54.649238492914606        2.0061457488623580        3.7513552269281085        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487001        2.0061457488623575        2.1221261689961715        3.0641092136442225     
 Fe1 Fe5 O4    95.801841203487001        2.0061457488623575        2.1221261689961715        3.0641092136442225     
 Fe1 Fe5 O4    95.801841203486987        2.0061457488623575        2.1221261689961715        3.0641092136442221     
 Fe1 Fe5 O4    58.953556172679008        2.0061457488623575        3.5712891284569808        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487044        2.0061457488623575        2.1221261689961715        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623575        2.1221261689961719        3.0641092136442234     
 Fe1 Fe5 O4    58.953556172679008        2.0061457488623580        3.5712891284569781        3.0641092136442216     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623580        2.1221261689961715        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487058        2.0061457488623580        2.1221261689961715        3.0641092136442243     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623575        2.1221261689961719        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623575        2.1221261689961719        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487029        2.0061457488623575        2.1221261689961710        3.0641092136442225     
 Fe1 Fe5 O4    95.801841203487044        2.0061457488623575        2.1221261689961715        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487058        2.0061457488623566        2.1221261689961719        3.0641092136442234     
 Fe1 Fe5 O4    95.801841203487044        2.0061457488623575        2.1221261689961715        3.0641092136442234     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616162        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616154        6.1871105664610866     
 Fe2 Fe3 O1    130.27785184389273        2.2827815999999999        4.4611328117616180        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616171        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616154        6.1871105664610866     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616189        6.1871105664610901     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616162        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616162        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389273        2.2827815999999999        4.4611328117616162        6.1871105664610866     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616171        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616171        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827815999999999        4.4611328117616162        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827816000000012        4.4611328117616154        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe3 O1    130.27785184389279        2.2827816000000012        4.4611328117616154        6.1871105664610875     
 Fe2 Fe3 O1    130.27785184389276        2.2827816000000012        4.4611328117616162        6.1871105664610884     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410675        2.0612081785973588        3.6701294012348722     
 Fe2 Fe4 O3    42.343350514266461        1.8664683425410675        4.8276330914348327        3.6701294012348700     
 Fe2 Fe4 O3    42.343350514266561        1.8664683425410675        4.8276330914348344        3.6701294012348744     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410675        2.0612081785973593        3.6701294012348722     
 Fe2 Fe4 O3    42.343350514266483        1.8664683425410675        4.8276330914348327        3.6701294012348704     
 Fe2 Fe4 O3    42.343350514266561        1.8664683425410675        4.8276330914348344        3.6701294012348744     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410671        2.0612081785973593        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410673        2.0612081785973588        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973584        3.6701294012348713     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410671        2.0612081785973597        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410673        2.0612081785973593        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973588        3.6701294012348717     
 Fe2 Fe4 O3    42.343350514266547        1.8664683425410677        4.8276330914348327        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410677        2.0612081785973588        3.6701294012348722     
 Fe2 Fe4 O3    42.343350514266561        1.8664683425410677        4.8276330914348327        3.6701294012348726     
 Fe2 Fe4 O3    42.343350514266547        1.8664683425410677        4.8276330914348327        3.6701294012348722     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410677        2.0612081785973588        3.6701294012348722     
 Fe2 Fe4 O3    42.343350514266561        1.8664683425410677        4.8276330914348327        3.6701294012348726     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973593        3.6701294012348726     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973588        3.6701294012348717     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410677        2.0612081785973597        3.6701294012348731     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973593        3.6701294012348726     
 Fe2 Fe4 O3    138.21794706462853        1.8664683425410671        2.0612081785973588        3.6701294012348717     
 Fe2 Fe4 O3    138.21794706462848        1.8664683425410677        2.0612081785973597        3.6701294012348731     
 Fe2 Fe5 O1    119.71109644759427        2.2827815999999999        1.9841651786195380        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195378        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195378        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195380        3.6929397169510385     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195382        3.6929397169510385     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195380        3.6929397169510385     
 Fe2 Fe5 O1    119.71109644759427        2.2827815999999999        1.9841651786195380        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827815999999999        1.9841651786195380        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195369        3.6929397169510376     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195382        3.6929397169510385     
 Fe2 Fe5 O1    119.71109644759429        2.2827815999999999        1.9841651786195382        3.6929397169510385     
 Fe2 Fe5 O1    119.71109644759431        2.2827815999999999        1.9841651786195373        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759429        2.2827816000000012        1.9841651786195347        3.6929397169510367     
 Fe2 Fe5 O1    119.71109644759422        2.2827816000000012        1.9841651786195391        3.6929397169510390     
 Fe2 Fe5 O1    119.71109644759429        2.2827816000000012        1.9841651786195347        3.6929397169510367     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759422        2.2827816000000012        1.9841651786195391        3.6929397169510390     
 Fe2 Fe5 O1    119.71109644759423        2.2827816000000012        1.9841651786195373        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759423        2.2827816000000012        1.9841651786195373        3.6929397169510381     
 Fe2 Fe5 O1    119.71109644759427        2.2827816000000012        1.9841651786195371        3.6929397169510381     
 Fe3 Fe1 O4    124.83353215420136        1.8992058342937987        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    38.453663906272290        1.8992058342937987        4.7414017065819793        3.4618200150721923     
 Fe3 Fe1 O4    124.83353215420135        1.8992058342937992        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    124.83353215420136        1.8992058342937992        2.0061457488623593        3.4618200150721954     
 Fe3 Fe1 O4    124.83353215420129        1.8992058342937999        2.0061457488623553        3.4618200150721909     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937983        2.0061457488623575        3.4618200150721923     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937987        2.0061457488623580        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937992        2.0061457488623575        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420136        1.8992058342937990        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    124.83353215420135        1.8992058342937994        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    38.453663906272261        1.8992058342937994        4.7414017065819811        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937994        2.0061457488623566        3.4618200150721918     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937987        2.0061457488623580        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937992        2.0061457488623575        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420136        1.8992058342937990        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    124.83353215420135        1.8992058342937994        2.0061457488623575        3.4618200150721932     
 Fe3 Fe1 O4    38.453663906272261        1.8992058342937994        4.7414017065819811        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937994        2.0061457488623566        3.4618200150721918     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937990        2.0061457488623575        3.4618200150721927     
 Fe3 Fe1 O4    38.453663906272318        1.8992058342937990        4.7414017065819793        3.4618200150721923     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937994        2.0061457488623575        3.4618200150721927     
 Fe3 Fe1 O4    124.83353215420136        1.8992058342937992        2.0061457488623593        3.4618200150721954     
 Fe3 Fe1 O4    124.83353215420129        1.8992058342937999        2.0061457488623553        3.4618200150721909     
 Fe3 Fe1 O4    124.83353215420134        1.8992058342937983        2.0061457488623575        3.4618200150721918     
 Fe3 Fe2 O1    130.27785184389279        4.4611328117616162        2.2827815999999999        6.1871105664610875     
 Fe3 Fe2 O5    121.14197788149188        3.3635985848019421        3.7370179763926412        6.1871105664610875     
 Fe3 Fe2 O1    130.27785184389279        4.4611328117616162        2.2827815999999999        6.1871105664610875     
 Fe3 Fe2 O4    127.06388113169862        1.8992058342937992        4.8539724434712763        6.1871105664610884     
 Fe3 Fe2 O4    127.06388113169857        1.8992058342937999        4.8539724434712754        6.1871105664610866     
